Found 200 images and 200 masks.

===== Training with 1 positive/negative clicks =====
[Epoch 46] Train=2.2128 | Val=0.1627 | Dice=0.5078 | IoU=0.4789 | Acc=0.9563 | Sens=0.9373 | Spec=0.9687
[Epoch 47] Train=2.2275 | Val=0.1654 | Dice=0.5067 | IoU=0.4776 | Acc=0.9560 | Sens=0.9370 | Spec=0.9682
[Epoch 48] Train=2.2405 | Val=0.1637 | Dice=0.5103 | IoU=0.4817 | Acc=0.9580 | Sens=0.9424 | Spec=0.9677
[Epoch 49] Train=2.1707 | Val=0.1668 | Dice=0.5076 | IoU=0.4785 | Acc=0.9549 | Sens=0.9406 | Spec=0.9649
[Epoch 50] Train=2.1488 | Val=0.1763 | Dice=0.5062 | IoU=0.4759 | Acc=0.9514 | Sens=0.9411 | Spec=0.9600
Finished training with 20 clicks.

===== Training with 50 positive/negative clicks =====
[Epoch 01] Train=10.2515 | Val=0.6839 | Dice=0.4656 | IoU=0.4170 | Acc=0.7178 | Sens=0.9009 | Spec=0.6104
[Epoch 02] Train=6.6570 | Val=0.6099 | Dice=0.2485 | IoU=0.2071 | Acc=0.7377 | Sens=0.3926 | Spec=0.9279
[Epoch 03] Train=5.4006 | Val=0.4708 | Dice=0.4671 | IoU=0.4273 | Acc=0.8324 | Sens=0.8518 | Spec=0.8197
[Epoch 04] Train=4.4576 | Val=0.3717 | Dice=0.4628 | IoU=0.4230 | Acc=0.8566 | Sens=0.8127 | Spec=0.8824
[Epoch 05] Train=4.2765 | Val=0.3552 | Dice=0.4877 | IoU=0.4461 | Acc=0.8733 | Sens=0.9226 | Spec=0.8496
[Epoch 06] Train=4.0323 | Val=0.2475 | Dice=0.5007 | IoU=0.4654 | Acc=0.9327 | Sens=0.9038 | Spec=0.9538
[Epoch 07] Train=3.9288 | Val=0.2276 | Dice=0.5130 | IoU=0.4815 | Acc=0.9436 | Sens=0.9223 | Spec=0.9563
[Epoch 08] Train=3.7677 | Val=0.2556 | Dice=0.4824 | IoU=0.4461 | Acc=0.9223 | Sens=0.8454 | Spec=0.9728
[Epoch 09] Train=3.7230 | Val=0.2451 | Dice=0.5101 | IoU=0.4762 | Acc=0.9364 | Sens=0.9335 | Spec=0.9394
[Epoch 10] Train=3.6427 | Val=0.2214 | Dice=0.5170 | IoU=0.4857 | Acc=0.9457 | Sens=0.9400 | Spec=0.9504
[Epoch 11] Train=3.5324 | Val=0.2079 | Dice=0.5148 | IoU=0.4839 | Acc=0.9475 | Sens=0.9339 | Spec=0.9562
[Epoch 12] Train=3.3321 | Val=0.2280 | Dice=0.5095 | IoU=0.4762 | Acc=0.9405 | Sens=0.9257 | Spec=0.9517
[Epoch 13] Train=3.2861 | Val=0.2170 | Dice=0.5041 | IoU=0.4717 | Acc=0.9392 | Sens=0.9025 | Spec=0.9629
[Epoch 14] Train=3.4576 | Val=0.1861 | Dice=0.5147 | IoU=0.4851 | Acc=0.9493 | Sens=0.9240 | Spec=0.9651
[Epoch 15] Train=3.2703 | Val=0.2346 | Dice=0.5108 | IoU=0.4765 | Acc=0.9354 | Sens=0.9330 | Spec=0.9365
[Epoch 16] Train=3.2661 | Val=0.1995 | Dice=0.5075 | IoU=0.4754 | Acc=0.9437 | Sens=0.9198 | Spec=0.9592
[Epoch 17] Train=3.0781 | Val=0.1835 | Dice=0.5138 | IoU=0.4836 | Acc=0.9500 | Sens=0.9199 | Spec=0.9682
[Epoch 18] Train=3.0022 | Val=0.1828 | Dice=0.5163 | IoU=0.4850 | Acc=0.9484 | Sens=0.9224 | Spec=0.9645
[Epoch 19] Train=2.9297 | Val=0.1916 | Dice=0.5199 | IoU=0.4891 | Acc=0.9501 | Sens=0.9302 | Spec=0.9635
[Epoch 20] Train=2.8792 | Val=0.1843 | Dice=0.5163 | IoU=0.4860 | Acc=0.9488 | Sens=0.9263 | Spec=0.9643
[Epoch 21] Train=2.7919 | Val=0.1788 | Dice=0.5227 | IoU=0.4927 | Acc=0.9513 | Sens=0.9457 | Spec=0.9569
[Epoch 22] Train=2.7646 | Val=0.1985 | Dice=0.5127 | IoU=0.4803 | Acc=0.9437 | Sens=0.9296 | Spec=0.9542
[Epoch 23] Train=2.8187 | Val=0.2016 | Dice=0.5061 | IoU=0.4730 | Acc=0.9393 | Sens=0.9098 | Spec=0.9606
[Epoch 24] Train=2.7148 | Val=0.1831 | Dice=0.5216 | IoU=0.4911 | Acc=0.9491 | Sens=0.9432 | Spec=0.9546
[Epoch 25] Train=2.5474 | Val=0.1891 | Dice=0.5106 | IoU=0.4779 | Acc=0.9413 | Sens=0.9110 | Spec=0.9624
[Epoch 26] Train=2.4922 | Val=0.1933 | Dice=0.5014 | IoU=0.4700 | Acc=0.9396 | Sens=0.8902 | Spec=0.9730
[Epoch 27] Train=2.5632 | Val=0.1770 | Dice=0.5171 | IoU=0.4858 | Acc=0.9488 | Sens=0.9215 | Spec=0.9661
[Epoch 28] Train=2.4450 | Val=0.1830 | Dice=0.5146 | IoU=0.4841 | Acc=0.9431 | Sens=0.9324 | Spec=0.9521
[Epoch 29] Train=2.4465 | Val=0.1837 | Dice=0.5084 | IoU=0.4759 | Acc=0.9424 | Sens=0.8961 | Spec=0.9724
[Epoch 30] Train=2.4032 | Val=0.1699 | Dice=0.5240 | IoU=0.4935 | Acc=0.9500 | Sens=0.9364 | Spec=0.9593
[Epoch 31] Train=2.4377 | Val=0.1704 | Dice=0.5245 | IoU=0.4938 | Acc=0.9497 | Sens=0.9467 | Spec=0.9536
[Epoch 32] Train=2.4888 | Val=0.2012 | Dice=0.5140 | IoU=0.4813 | Acc=0.9331 | Sens=0.9297 | Spec=0.9345
[Epoch 33] Train=2.3190 | Val=0.1692 | Dice=0.5045 | IoU=0.4727 | Acc=0.9420 | Sens=0.8895 | Spec=0.9740
[Epoch 34] Train=2.6103 | Val=0.1775 | Dice=0.5208 | IoU=0.4881 | Acc=0.9463 | Sens=0.9421 | Spec=0.9496
[Epoch 35] Train=2.6195 | Val=0.2059 | Dice=0.5152 | IoU=0.4809 | Acc=0.9324 | Sens=0.9432 | Spec=0.9279
[Epoch 36] Train=2.2824 | Val=0.1649 | Dice=0.5112 | IoU=0.4807 | Acc=0.9456 | Sens=0.9067 | Spec=0.9689
[Epoch 37] Train=2.2913 | Val=0.1814 | Dice=0.5092 | IoU=0.4769 | Acc=0.9403 | Sens=0.9122 | Spec=0.9600
[Epoch 38] Train=2.2098 | Val=0.1787 | Dice=0.5164 | IoU=0.4846 | Acc=0.9412 | Sens=0.9249 | Spec=0.9514
[Epoch 39] Train=2.3566 | Val=0.1517 | Dice=0.5201 | IoU=0.4911 | Acc=0.9508 | Sens=0.9312 | Spec=0.9635
[Epoch 40] Train=2.3397 | Val=0.1765 | Dice=0.5078 | IoU=0.4760 | Acc=0.9423 | Sens=0.9024 | Spec=0.9688
[Epoch 41] Train=2.2007 | Val=0.1681 | Dice=0.5119 | IoU=0.4800 | Acc=0.9439 | Sens=0.9150 | Spec=0.9629
[Epoch 42] Train=2.0373 | Val=0.1571 | Dice=0.5180 | IoU=0.4891 | Acc=0.9535 | Sens=0.9342 | Spec=0.9666
[Epoch 43] Train=2.1642 | Val=0.1647 | Dice=0.5178 | IoU=0.4878 | Acc=0.9482 | Sens=0.9232 | Spec=0.9655
[Epoch 44] Train=1.9471 | Val=0.1772 | Dice=0.5117 | IoU=0.4808 | Acc=0.9389 | Sens=0.9205 | Spec=0.9536
[Epoch 45] Train=1.9443 | Val=0.1528 | Dice=0.5210 | IoU=0.4926 | Acc=0.9534 | Sens=0.9334 | Spec=0.9667
[Epoch 46] Train=1.8073 | Val=0.1466 | Dice=0.5180 | IoU=0.4902 | Acc=0.9538 | Sens=0.9282 | Spec=0.9706
[Epoch 47] Train=1.8244 | Val=0.1525 | Dice=0.5195 | IoU=0.4905 | Acc=0.9502 | Sens=0.9328 | Spec=0.9629
[Epoch 48] Train=1.6701 | Val=0.1564 | Dice=0.5207 | IoU=0.4914 | Acc=0.9489 | Sens=0.9304 | Spec=0.9622
[Epoch 49] Train=1.7248 | Val=0.1530 | Dice=0.5202 | IoU=0.4905 | Acc=0.9503 | Sens=0.9247 | Spec=0.9674
[Epoch 50] Train=1.6180 | Val=0.1542 | Dice=0.5201 | IoU=0.4904 | Acc=0.9498 | Sens=0.9282 | Spec=0.9646
Finished training with 50 clicks.

------------------------------------------------------------
Sender: LSF System <lsfadmin@hpc.dtu.dk>
Subject: Job 26913043: <testjob> in cluster <dcc> Done

Job <testjob> was submitted from host <hpclogin1> by user <s252731> in cluster <dcc> at Wed Nov 12 16:37:16 2025
Job was executed on host(s) <4*n-62-18-13>, in queue <c02516>, as user <s252731> in cluster <dcc> at Wed Nov 12 16:37:18 2025
</zhome/1b/0/222796> was used as the home directory.
</zhome/1b/0/222796/02516-image-segmentation> was used as the working directory.
Started at Wed Nov 12 16:37:18 2025
Terminated at Wed Nov 12 16:51:17 2025
Results reported at Wed Nov 12 16:51:17 2025

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
#!/bin/sh
### ------------- specify queue name ----------------
#BSUB -q c02516
### ------------- specify gpu request----------------
#BSUB -gpu "num=1:mode=exclusive_process"
### ------------- specify job name ----------------
#BSUB -J testjob
### ------------- specify number of cores ----------------
#BSUB -n 4
#BSUB -R "span[hosts=1]"

#BSUB -R "rusage[mem=20GB]"

### ------------- specify wall-clock time (max allowed is 12:00)---------------- 
#BSUB -W 02:00       
# Create folder
mkdir -p result

#BSUB -o result/OUTPUT_FILE%J.out
#BSUB -e result/OUTPUT_FILE%J.err

source venv_1/bin/activate
python weak_experiment.py

------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   806.09 sec.
    Max Memory :                                 1096 MB
    Average Memory :                             1050.50 MB
    Total Requested Memory :                     81920.00 MB
    Delta Memory :                               80824.00 MB
    Max Swap :                                   -
    Max Processes :                              4
    Max Threads :                                8
    Run time :                                   914 sec.
    Turnaround time :                            841 sec.

The output (if any) is above this job summary.



PS:

Read file <result/OUTPUT_FILE26913043.err> for stderr output of this job.

